# ----------------------------------------
# Všechny údaje o webu
# Přehled publika
# 20200501-20200531
# ----------------------------------------

Index hodiny,Časové období,Segment,Uživatelé
000501,1.5.2020 - 31.5.2020,Mobilní návštěvnost,63
000501,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,132
000501,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,129
000502,1.5.2020 - 31.5.2020,Všichni uživatelé,209
000502,1.5.2020 - 31.5.2020,Mobilní návštěvnost,76
000502,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,119
000502,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,138
000503,1.5.2020 - 31.5.2020,Všichni uživatelé,171
000503,1.5.2020 - 31.5.2020,Mobilní návštěvnost,66
000503,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,108
000503,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,115
000504,1.5.2020 - 31.5.2020,Všichni uživatelé,178
000504,1.5.2020 - 31.5.2020,Mobilní návštěvnost,56
000504,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,107
000504,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,143
000505,1.5.2020 - 31.5.2020,Všichni uživatelé,43
000505,1.5.2020 - 31.5.2020,Mobilní návštěvnost,16
000505,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,23
000505,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,29
000506,1.5.2020 - 31.5.2020,Všichni uživatelé,17
000506,1.5.2020 - 31.5.2020,Mobilní návštěvnost,10
000506,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,10
000506,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,11
000507,1.5.2020 - 31.5.2020,Všichni uživatelé,7
000507,1.5.2020 - 31.5.2020,Mobilní návštěvnost,5
000507,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,6
000507,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,2
000508,1.5.2020 - 31.5.2020,Všichni uživatelé,10
000508,1.5.2020 - 31.5.2020,Mobilní návštěvnost,6
000508,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,6
000508,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,5
000509,1.5.2020 - 31.5.2020,Všichni uživatelé,16
000509,1.5.2020 - 31.5.2020,Mobilní návštěvnost,6
000509,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,8
000509,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,8
000510,1.5.2020 - 31.5.2020,Všichni uživatelé,22
000510,1.5.2020 - 31.5.2020,Mobilní návštěvnost,18
000510,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,10
000510,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,10
000511,1.5.2020 - 31.5.2020,Všichni uživatelé,31
000511,1.5.2020 - 31.5.2020,Mobilní návštěvnost,19
000511,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,17
000511,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,16
000512,1.5.2020 - 31.5.2020,Všichni uživatelé,78
000512,1.5.2020 - 31.5.2020,Mobilní návštěvnost,38
000512,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,45
000512,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,54
000513,1.5.2020 - 31.5.2020,Všichni uživatelé,106
000513,1.5.2020 - 31.5.2020,Mobilní návštěvnost,45
000513,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,53
000513,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,82
000514,1.5.2020 - 31.5.2020,Všichni uživatelé,119
000514,1.5.2020 - 31.5.2020,Mobilní návštěvnost,50
000514,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,54
000514,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,75
000515,1.5.2020 - 31.5.2020,Všichni uživatelé,186
000515,1.5.2020 - 31.5.2020,Mobilní návštěvnost,66
000515,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,107
000515,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,136
000516,1.5.2020 - 31.5.2020,Všichni uživatelé,114
000516,1.5.2020 - 31.5.2020,Mobilní návštěvnost,43
000516,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,42
000516,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,85
000517,1.5.2020 - 31.5.2020,Všichni uživatelé,137
000517,1.5.2020 - 31.5.2020,Mobilní návštěvnost,39
000517,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,79
000517,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,104
000518,1.5.2020 - 31.5.2020,Všichni uživatelé,112
000518,1.5.2020 - 31.5.2020,Mobilní návštěvnost,44
000518,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,51
000518,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,77
000519,1.5.2020 - 31.5.2020,Všichni uživatelé,135
000519,1.5.2020 - 31.5.2020,Mobilní návštěvnost,62
000519,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,79
000519,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,92
000520,1.5.2020 - 31.5.2020,Všichni uživatelé,123
000520,1.5.2020 - 31.5.2020,Mobilní návštěvnost,44
000520,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,78
000520,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,80
000521,1.5.2020 - 31.5.2020,Všichni uživatelé,134
000521,1.5.2020 - 31.5.2020,Mobilní návštěvnost,60
000521,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,86
000521,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,77
000522,1.5.2020 - 31.5.2020,Všichni uživatelé,131
000522,1.5.2020 - 31.5.2020,Mobilní návštěvnost,65
000522,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,75
000522,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,78
000523,1.5.2020 - 31.5.2020,Všichni uživatelé,113
000523,1.5.2020 - 31.5.2020,Mobilní návštěvnost,48
000523,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,64
000523,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,70
000524,1.5.2020 - 31.5.2020,Všichni uživatelé,140
000524,1.5.2020 - 31.5.2020,Mobilní návštěvnost,53
000524,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,82
000524,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,100
000525,1.5.2020 - 31.5.2020,Všichni uživatelé,156
000525,1.5.2020 - 31.5.2020,Mobilní návštěvnost,53
000525,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,91
000525,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,104
000526,1.5.2020 - 31.5.2020,Všichni uživatelé,126
000526,1.5.2020 - 31.5.2020,Mobilní návštěvnost,43
000526,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,69
000526,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,89
000527,1.5.2020 - 31.5.2020,Všichni uživatelé,124
000527,1.5.2020 - 31.5.2020,Mobilní návštěvnost,48
000527,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,71
000527,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,86
000528,1.5.2020 - 31.5.2020,Všichni uživatelé,135
000528,1.5.2020 - 31.5.2020,Mobilní návštěvnost,35
000528,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,73
000528,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,118
000529,1.5.2020 - 31.5.2020,Všichni uživatelé,41
000529,1.5.2020 - 31.5.2020,Mobilní návštěvnost,18
000529,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,25
000529,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,31
000530,1.5.2020 - 31.5.2020,Všichni uživatelé,23
000530,1.5.2020 - 31.5.2020,Mobilní návštěvnost,13
000530,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,15
000530,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,15
000531,1.5.2020 - 31.5.2020,Všichni uživatelé,10
000531,1.5.2020 - 31.5.2020,Mobilní návštěvnost,5
000531,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,5
000531,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,6
000532,1.5.2020 - 31.5.2020,Všichni uživatelé,9
000532,1.5.2020 - 31.5.2020,Mobilní návštěvnost,1
000532,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,5
000532,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,7
000533,1.5.2020 - 31.5.2020,Všichni uživatelé,10
000533,1.5.2020 - 31.5.2020,Mobilní návštěvnost,5
000533,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,8
000533,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,4
000534,1.5.2020 - 31.5.2020,Všichni uživatelé,21
000534,1.5.2020 - 31.5.2020,Mobilní návštěvnost,10
000534,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,12
000534,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,14
000535,1.5.2020 - 31.5.2020,Všichni uživatelé,39
000535,1.5.2020 - 31.5.2020,Mobilní návštěvnost,25
000535,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,22
000535,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,23
000536,1.5.2020 - 31.5.2020,Všichni uživatelé,68
000536,1.5.2020 - 31.5.2020,Mobilní návštěvnost,44
000536,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,45
000536,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,43
000537,1.5.2020 - 31.5.2020,Všichni uživatelé,136
000537,1.5.2020 - 31.5.2020,Mobilní návštěvnost,67
000537,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,84
000537,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,80
000538,1.5.2020 - 31.5.2020,Všichni uživatelé,132
000538,1.5.2020 - 31.5.2020,Mobilní návštěvnost,70
000538,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,84
000538,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,85
000539,1.5.2020 - 31.5.2020,Všichni uživatelé,152
000539,1.5.2020 - 31.5.2020,Mobilní návštěvnost,53
000539,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,85
000539,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,113
000540,1.5.2020 - 31.5.2020,Všichni uživatelé,149
000540,1.5.2020 - 31.5.2020,Mobilní návštěvnost,56
000540,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,95
000540,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,109
000541,1.5.2020 - 31.5.2020,Všichni uživatelé,148
000541,1.5.2020 - 31.5.2020,Mobilní návštěvnost,59
000541,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,98
000541,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,105
000542,1.5.2020 - 31.5.2020,Všichni uživatelé,189
000542,1.5.2020 - 31.5.2020,Mobilní návštěvnost,92
000542,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,120
000542,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,103
000543,1.5.2020 - 31.5.2020,Všichni uživatelé,176
000543,1.5.2020 - 31.5.2020,Mobilní návštěvnost,78
000543,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,111
000543,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,107
000544,1.5.2020 - 31.5.2020,Všichni uživatelé,176
000544,1.5.2020 - 31.5.2020,Mobilní návštěvnost,94
000544,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,107
000544,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,106
000545,1.5.2020 - 31.5.2020,Všichni uživatelé,143
000545,1.5.2020 - 31.5.2020,Mobilní návštěvnost,61
000545,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,78
000545,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,98
000546,1.5.2020 - 31.5.2020,Všichni uživatelé,142
000546,1.5.2020 - 31.5.2020,Mobilní návštěvnost,46
000546,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,79
000546,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,89
000547,1.5.2020 - 31.5.2020,Všichni uživatelé,149
000547,1.5.2020 - 31.5.2020,Mobilní návštěvnost,64
000547,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,82
000547,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,100
000548,1.5.2020 - 31.5.2020,Všichni uživatelé,171
000548,1.5.2020 - 31.5.2020,Mobilní návštěvnost,64
000548,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,99
000548,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,116
000549,1.5.2020 - 31.5.2020,Všichni uživatelé,223
000549,1.5.2020 - 31.5.2020,Mobilní návštěvnost,76
000549,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,126
000549,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,163
000550,1.5.2020 - 31.5.2020,Všichni uživatelé,227
000550,1.5.2020 - 31.5.2020,Mobilní návštěvnost,100
000550,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,126
000550,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,146
000551,1.5.2020 - 31.5.2020,Všichni uživatelé,172
000551,1.5.2020 - 31.5.2020,Mobilní návštěvnost,79
000551,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,101
000551,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,110
000552,1.5.2020 - 31.5.2020,Všichni uživatelé,132
000552,1.5.2020 - 31.5.2020,Mobilní návštěvnost,49
000552,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,69
000552,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,105
000553,1.5.2020 - 31.5.2020,Všichni uživatelé,60
000553,1.5.2020 - 31.5.2020,Mobilní návštěvnost,20
000553,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,37
000553,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,47
000554,1.5.2020 - 31.5.2020,Všichni uživatelé,24
000554,1.5.2020 - 31.5.2020,Mobilní návštěvnost,13
000554,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,13
000554,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,15
000555,1.5.2020 - 31.5.2020,Všichni uživatelé,15
000555,1.5.2020 - 31.5.2020,Mobilní návštěvnost,7
000555,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,9
000555,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,9
000556,1.5.2020 - 31.5.2020,Všichni uživatelé,9
000556,1.5.2020 - 31.5.2020,Mobilní návštěvnost,5
000556,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,6
000556,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,4
000557,1.5.2020 - 31.5.2020,Všichni uživatelé,15
000557,1.5.2020 - 31.5.2020,Mobilní návštěvnost,8
000557,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,10
000557,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,10
000558,1.5.2020 - 31.5.2020,Všichni uživatelé,18
000558,1.5.2020 - 31.5.2020,Mobilní návštěvnost,9
000558,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,11
000558,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,11
000559,1.5.2020 - 31.5.2020,Všichni uživatelé,37
000559,1.5.2020 - 31.5.2020,Mobilní návštěvnost,22
000559,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,27
000559,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,19
000560,1.5.2020 - 31.5.2020,Všichni uživatelé,78
000560,1.5.2020 - 31.5.2020,Mobilní návštěvnost,42
000560,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,51
000560,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,46
000561,1.5.2020 - 31.5.2020,Všichni uživatelé,127
000561,1.5.2020 - 31.5.2020,Mobilní návštěvnost,74
000561,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,80
000561,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,81
000562,1.5.2020 - 31.5.2020,Všichni uživatelé,136
000562,1.5.2020 - 31.5.2020,Mobilní návštěvnost,62
000562,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,77
000562,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,91
000563,1.5.2020 - 31.5.2020,Všichni uživatelé,171
000563,1.5.2020 - 31.5.2020,Mobilní návštěvnost,59
000563,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,106
000563,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,112
000564,1.5.2020 - 31.5.2020,Všichni uživatelé,182
000564,1.5.2020 - 31.5.2020,Mobilní návštěvnost,85
000564,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,116
000564,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,116
000565,1.5.2020 - 31.5.2020,Všichni uživatelé,190
000565,1.5.2020 - 31.5.2020,Mobilní návštěvnost,81
000565,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,126
000565,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,120
000566,1.5.2020 - 31.5.2020,Všichni uživatelé,213
000566,1.5.2020 - 31.5.2020,Mobilní návštěvnost,95
000566,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,134
000566,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,135
000567,1.5.2020 - 31.5.2020,Všichni uživatelé,173
000567,1.5.2020 - 31.5.2020,Mobilní návštěvnost,76
000567,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,113
000567,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,108
000568,1.5.2020 - 31.5.2020,Všichni uživatelé,173
000568,1.5.2020 - 31.5.2020,Mobilní návštěvnost,70
000568,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,116
000568,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,102
000569,1.5.2020 - 31.5.2020,Všichni uživatelé,195
000569,1.5.2020 - 31.5.2020,Mobilní návštěvnost,77
000569,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,113
000569,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,137
000570,1.5.2020 - 31.5.2020,Všichni uživatelé,160
000570,1.5.2020 - 31.5.2020,Mobilní návštěvnost,67
000570,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,101
000570,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,103
000571,1.5.2020 - 31.5.2020,Všichni uživatelé,198
000571,1.5.2020 - 31.5.2020,Mobilní návštěvnost,78
000571,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,117
000571,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,151
000572,1.5.2020 - 31.5.2020,Všichni uživatelé,223
000572,1.5.2020 - 31.5.2020,Mobilní návštěvnost,82
000572,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,128
000572,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,161
000573,1.5.2020 - 31.5.2020,Všichni uživatelé,291
000573,1.5.2020 - 31.5.2020,Mobilní návštěvnost,86
000573,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,150
000573,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,226
000574,1.5.2020 - 31.5.2020,Všichni uživatelé,272
000574,1.5.2020 - 31.5.2020,Mobilní návštěvnost,84
000574,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,145
000574,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,204
000575,1.5.2020 - 31.5.2020,Všichni uživatelé,156
000575,1.5.2020 - 31.5.2020,Mobilní návštěvnost,55
000575,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,93
000575,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,111
000576,1.5.2020 - 31.5.2020,Všichni uživatelé,113
000576,1.5.2020 - 31.5.2020,Mobilní návštěvnost,43
000576,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,66
000576,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,80
000577,1.5.2020 - 31.5.2020,Všichni uživatelé,49
000577,1.5.2020 - 31.5.2020,Mobilní návštěvnost,18
000577,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,37
000577,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,36
000578,1.5.2020 - 31.5.2020,Všichni uživatelé,15
000578,1.5.2020 - 31.5.2020,Mobilní návštěvnost,5
000578,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,7
000578,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,12
000579,1.5.2020 - 31.5.2020,Všichni uživatelé,11
000579,1.5.2020 - 31.5.2020,Mobilní návštěvnost,4
000579,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,8
000579,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,9
000580,1.5.2020 - 31.5.2020,Všichni uživatelé,11
000580,1.5.2020 - 31.5.2020,Mobilní návštěvnost,3
000580,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,5
000580,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,5
000581,1.5.2020 - 31.5.2020,Všichni uživatelé,21
000581,1.5.2020 - 31.5.2020,Mobilní návštěvnost,10
000581,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,16
000581,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,11
000582,1.5.2020 - 31.5.2020,Všichni uživatelé,45
000582,1.5.2020 - 31.5.2020,Mobilní návštěvnost,29
000582,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,30
000582,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,28
000583,1.5.2020 - 31.5.2020,Všichni uživatelé,55
000583,1.5.2020 - 31.5.2020,Mobilní návštěvnost,37
000583,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,34
000583,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,25
000584,1.5.2020 - 31.5.2020,Všichni uživatelé,94
000584,1.5.2020 - 31.5.2020,Mobilní návštěvnost,38
000584,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,55
000584,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,60
000585,1.5.2020 - 31.5.2020,Všichni uživatelé,112
000585,1.5.2020 - 31.5.2020,Mobilní návštěvnost,43
000585,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,70
000585,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,79
000586,1.5.2020 - 31.5.2020,Všichni uživatelé,98
000586,1.5.2020 - 31.5.2020,Mobilní návštěvnost,29
000586,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,54
000586,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,80
000587,1.5.2020 - 31.5.2020,Všichni uživatelé,111
000587,1.5.2020 - 31.5.2020,Mobilní návštěvnost,35
000587,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,65
000587,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,77
000588,1.5.2020 - 31.5.2020,Všichni uživatelé,106
000588,1.5.2020 - 31.5.2020,Mobilní návštěvnost,33
000588,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,66
000588,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,71
000589,1.5.2020 - 31.5.2020,Všichni uživatelé,155
000589,1.5.2020 - 31.5.2020,Mobilní návštěvnost,60
000589,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,93
000589,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,97
000590,1.5.2020 - 31.5.2020,Všichni uživatelé,146
000590,1.5.2020 - 31.5.2020,Mobilní návštěvnost,48
000590,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,101
000590,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,97
000591,1.5.2020 - 31.5.2020,Všichni uživatelé,126
000591,1.5.2020 - 31.5.2020,Mobilní návštěvnost,39
000591,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,76
000591,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,86
000592,1.5.2020 - 31.5.2020,Všichni uživatelé,107
000592,1.5.2020 - 31.5.2020,Mobilní návštěvnost,38
000592,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,69
000592,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,60
000593,1.5.2020 - 31.5.2020,Všichni uživatelé,113
000593,1.5.2020 - 31.5.2020,Mobilní návštěvnost,40
000593,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,64
000593,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,82
000594,1.5.2020 - 31.5.2020,Všichni uživatelé,128
000594,1.5.2020 - 31.5.2020,Mobilní návštěvnost,43
000594,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,89
000594,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,90
000595,1.5.2020 - 31.5.2020,Všichni uživatelé,115
000595,1.5.2020 - 31.5.2020,Mobilní návštěvnost,46
000595,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,67
000595,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,81
000596,1.5.2020 - 31.5.2020,Všichni uživatelé,133
000596,1.5.2020 - 31.5.2020,Mobilní návštěvnost,40
000596,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,77
000596,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,105
000597,1.5.2020 - 31.5.2020,Všichni uživatelé,186
000597,1.5.2020 - 31.5.2020,Mobilní návštěvnost,52
000597,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,117
000597,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,134
000598,1.5.2020 - 31.5.2020,Všichni uživatelé,135
000598,1.5.2020 - 31.5.2020,Mobilní návštěvnost,51
000598,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,87
000598,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,94
000599,1.5.2020 - 31.5.2020,Všichni uživatelé,127
000599,1.5.2020 - 31.5.2020,Mobilní návštěvnost,40
000599,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,76
000599,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,99
000600,1.5.2020 - 31.5.2020,Všichni uživatelé,94
000600,1.5.2020 - 31.5.2020,Mobilní návštěvnost,26
000600,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,57
000600,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,83
000601,1.5.2020 - 31.5.2020,Všichni uživatelé,20
000601,1.5.2020 - 31.5.2020,Mobilní návštěvnost,7
000601,1.5.2020 - 31.5.2020,Návštěvnost z odkazujících zdrojů,7
000601,1.5.2020 - 31.5.2020,Opakovaní návštěvníci,17
